source_pdf,figure_id,panel_id,series_id,series_name,x,x_unit,y,y_unit,marker_shape,line_style,color_hex,is_inferred,confidence,source_pixel_x,source_pixel_y,notes,point_id,source_instance_id,species,export_eligible,species_evidence,quantity_type,loading_basis,evidence_type,normalized_x,normalized_x_unit,normalized_y,normalized_y_unit,conversion_id,uncertainty_x,uncertainty_y,review_html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.0002,P/P₀,23.3434,cm³ g⁻¹,circle,solid,#5c69ff,false,high,152.5,401.5,assigned_by=color; source=auto,pt-33a49538acc7afa6,src-42a7ad38079b2609,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.0622,P/P₀,117.532,cm³ g⁻¹,circle,solid,#5c69ff,false,high,182.5,132.5,assigned_by=color; source=auto,pt-39d42a68f4158aa7,src-d77ad9b63708a983,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.0353,P/P₀,88.8202,cm³ g⁻¹,circle,solid,#5c69ff,false,high,169.5,214.5,assigned_by=color; source=auto,pt-3ad703a76570c8f8,src-e8129c22c32b81bc,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.4398,P/P₀,123.4844,cm³ g⁻¹,circle,solid,#5c69ff,false,high,365.5,115.5,assigned_by=color; source=auto,pt-3c2d22b66f732f09,src-cf4637fe7958b88f,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.0725,P/P₀,120.3331,cm³ g⁻¹,circle,solid,#5c69ff,false,high,187.5,124.5,assigned_by=color; source=auto,pt-3d921972f21f6323,src-9e5b559144e96379,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.2974,P/P₀,122.434,cm³ g⁻¹,circle,solid,#5c69ff,false,high,296.5,118.5,assigned_by=color; source=auto,pt-464c582f32707f60,src-c01cab57e00af69f,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,-0.0018,P/P₀,6.1863,cm³ g⁻¹,circle,solid,#5c69ff,false,high,151.5,450.5,assigned_by=color; source=auto,pt-4acabaa029313bc2,src-e1952c30652283a9,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.9423,P/P₀,125.7569,cm³ g⁻¹,circle,solid,#5c69ff,false,high,609.01,109.01,assigned_by=agent03_review_points; source=agent03_review_points,pt-4c635e5a5f7ea638,src-8844b46a3987cfe7,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.6947,P/P₀,124.7169,cm³ g⁻¹,circle,solid,#5c69ff,false,high,489.01,111.98,assigned_by=agent03_review_points; source=agent03_review_points,pt-533c0b92351236d7,src-97f6d3ac8ba001c3,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.8927,P/P₀,125.0636,cm³ g⁻¹,circle,solid,#5c69ff,false,high,584.97,110.99,assigned_by=agent03_review_points; source=agent03_review_points,pt-64e1decb61b4ab25,src-5adc553d4d930a9f,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.0064,P/P₀,14.9399,cm³ g⁻¹,circle,solid,#5c69ff,false,high,155.5,425.5,assigned_by=color; source=auto,pt-7364ad16d61bbe9a,src-f1f320bcc436723c,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.3965,P/P₀,123.1343,cm³ g⁻¹,circle,solid,#5c69ff,false,high,344.5,116.5,assigned_by=color; source=auto,pt-7a584e945937a45d,src-ef76e021c9b312d8,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.1158,P/P₀,121.0334,cm³ g⁻¹,circle,solid,#5c69ff,false,high,208.5,122.5,assigned_by=color; source=auto,pt-91ab21dcc5429748,src-170ef3995ca52dbb,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.7938,P/P₀,124.7169,cm³ g⁻¹,circle,solid,#5c69ff,false,high,537.02,111.98,assigned_by=agent03_review_points; source=agent03_review_points,pt-9a94ae5cb0c80192,src-2e3e8fc49033e040,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.0044,P/P₀,3.035,cm³ g⁻¹,circle,solid,#5c69ff,false,high,154.5,459.5,assigned_by=color; source=auto,pt-9fa3578f9b502290,src-8574135cecaeb8d9,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.0126,P/P₀,46.803,cm³ g⁻¹,circle,solid,#5c69ff,false,high,158.5,334.5,assigned_by=color; source=auto,pt-a13503785b94cfd7,src-f629aa7af3b2d4f7,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.543,P/P₀,123.8346,cm³ g⁻¹,circle,solid,#5c69ff,false,high,415.5,114.5,assigned_by=color; source=auto,pt-a573b4bf90896a5b,src-0eb83d4bb81a441a,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.8432,P/P₀,124.7169,cm³ g⁻¹,circle,solid,#5c69ff,false,high,560.99,111.98,assigned_by=agent03_review_points; source=agent03_review_points,pt-a73802836a4620c2,src-120b50954ab4ac15,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.155,P/P₀,122.434,cm³ g⁻¹,circle,solid,#5c69ff,false,high,227.5,118.5,assigned_by=color; source=auto,pt-afafbc55031fdb71,src-7e2cdcd54d6fec9a,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.0064,P/P₀,8.9875,cm³ g⁻¹,circle,solid,#5c69ff,false,high,155.5,442.5,assigned_by=color; source=auto,pt-b0cfe53befaf5cc1,src-64057ad2fc413e05,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.9671,P/P₀,126.1035,cm³ g⁻¹,circle,solid,#5c69ff,false,high,621.03,108.02,assigned_by=agent03_review_points; source=agent03_review_points,pt-b5b33f72f13bd831,src-c0850d3d00ae89c2,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.0064,P/P₀,39.0998,cm³ g⁻¹,circle,solid,#5c69ff,false,high,155.5,356.5,assigned_by=color; source=auto,pt-b5b4989a7b80d606,src-202cf2cc0ff3e594,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.0353,P/P₀,73.0638,cm³ g⁻¹,circle,solid,#5c69ff,false,high,169.5,259.5,assigned_by=color; source=auto,pt-b8b75ae4f8bfcb50,src-ebc006a587b3ae79,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.9175,P/P₀,125.4102,cm³ g⁻¹,circle,solid,#5c69ff,false,high,596.99,110.0,assigned_by=agent03_review_points; source=agent03_review_points,pt-ba59b6374d5a760f,src-e65717adb8153c92,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.0023,P/P₀,42.2511,cm³ g⁻¹,circle,solid,#5c69ff,false,high,153.5,347.5,assigned_by=color; source=auto,pt-baa02c80b7fcc55e,src-fc593a33b453aec2,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.0147,P/P₀,55.2064,cm³ g⁻¹,circle,solid,#5c69ff,false,high,159.5,310.5,assigned_by=color; source=auto,pt-bd174c138ef08f83,src-7395db2d82a202b0,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.643,P/P₀,124.3493,cm³ g⁻¹,circle,solid,#5c69ff,false,high,463.98,113.03,assigned_by=agent03_review_points; source=agent03_review_points,pt-c0aa2a7a9d08ee09,src-7fad3faded95abaa,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.2665,P/P₀,123.4844,cm³ g⁻¹,circle,solid,#5c69ff,false,high,281.5,115.5,assigned_by=color; source=auto,pt-c164825cc6629f2c,src-e6f856bdc5f4824f,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.219,P/P₀,121.3836,cm³ g⁻¹,circle,solid,#5c69ff,false,high,258.5,121.5,assigned_by=color; source=auto,pt-cb7e169804b93941,src-667edfd5ea11a04a,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.2376,P/P₀,122.0839,cm³ g⁻¹,circle,solid,#5c69ff,false,high,267.5,119.5,assigned_by=color; source=auto,pt-cf366ab07310ffe8,src-ebfbdff0ae34249b,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.0374,P/P₀,95.1228,cm³ g⁻¹,circle,solid,#5c69ff,false,high,170.5,196.5,assigned_by=color; source=auto,pt-d30320ec7e1c69e9,src-0279aeeb5e6786a9,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.9938,P/P₀,126.8213,cm³ g⁻¹,circle,solid,#5c69ff,false,high,633.97,105.97,assigned_by=agent03_review_points; source=agent03_review_points,pt-d6a4eab12ae6298c,src-70cb31bb249db29e,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.7442,P/P₀,124.7169,cm³ g⁻¹,circle,solid,#5c69ff,false,high,512.98,111.98,assigned_by=agent03_review_points; source=agent03_review_points,pt-dbe18bf045617fd4,src-e3ed3b770a5551ee,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.3428,P/P₀,122.7841,cm³ g⁻¹,circle,solid,#5c69ff,false,high,318.5,117.5,assigned_by=color; source=auto,pt-e27bee6ae32d55e8,src-e3d521dff1df9a2f,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.0044,P/P₀,26.1445,cm³ g⁻¹,circle,solid,#5c69ff,false,high,154.5,393.5,assigned_by=color; source=auto,pt-e4d3bedb77e1bb8e,src-aea34fb1bf1269ec,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.5915,P/P₀,124.3493,cm³ g⁻¹,circle,solid,#5c69ff,false,high,439.02,113.03,assigned_by=agent03_review_points; source=agent03_review_points,pt-eb1cbad211a705e7,src-03a8705bc7926ed7,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.0415,P/P₀,91.9715,cm³ g⁻¹,circle,solid,#5c69ff,false,high,172.5,205.5,assigned_by=color; source=auto,pt-ecf30e4a8e995e4b,src-bead55ec71ebfd41,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.091,P/P₀,121.7337,cm³ g⁻¹,circle,solid,#5c69ff,false,high,196.5,120.5,assigned_by=color; source=auto,pt-ede21fa14c9ee812,src-0f205ae029049f59,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.0374,P/P₀,69.5623,cm³ g⁻¹,circle,solid,#5c69ff,false,high,170.5,269.5,assigned_by=color; source=auto,pt-face1ce7635f4045,src-66d1e52113150190,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_02.pdf,fig3a,a,fig3a:a:co2-195k-d3fd5c48,CO2 195K,0.0415,P/P₀,86.0191,cm³ g⁻¹,circle,solid,#5c69ff,false,high,172.5,222.5,assigned_by=color; source=auto,pt-fb41b5d2d48dc3ae,src-3eaece705191ccb7,CO2,true,Direct curve label “CO2@195 K”; caption states “CO2 adsorption–desorption isotherm at 195 K for NUM-27a.”,co2_uptake,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_02\fig3a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-273k-78e92393,CO2 273K,899.0248,mbar,4.912,mmol/g,square,solid,#141414,false,high,867.96,97.79,assigned_by=joint_assignment; source=auto,pt-1bb09e87fba5e993,src-9486fba6a74b8671,CO2,true,Legend group header 'CO2 @' binds the 273K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-273k-78e92393,CO2 273K,52.4865,mbar,2.8905,mmol/g,square,solid,#141414,false,low,258.6,348.98,assigned_by=joint_assignment; source=auto,pt-1e2918e301bad5b0,src-895fbadfb3064070,CO2,true,Legend group header 'CO2 @' binds the 273K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-273k-78e92393,CO2 273K,119.725,mbar,3.3973,mmol/g,square,solid,#141414,false,medium,307.0,286.0,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-2b84d0181a020615,src-3195af920b501762,CO2,true,Legend group header 'CO2 @' binds the 273K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
